37|11|568228,498590|231.592,-28.4515|355
37|12|89299.3,920507|159.197,90.926|353
37|13|591583,717360|18.2249,-27.9099|265
37|14|145867,419794|32.6501,37.8678|206
37|15|403843,420590|-190.984,59.3718|375
37|16|253321,468746|-272.641,77.1006|313
37|17|703211,442969|231.144,191.24|335
37|18|608737,695370|8.85135,-14.122|234
37|19|497399,790739|40.2814,29.6211|295
37|20|-99167.1,534185|65.5099,-12.3651|240
37|21|213772,853231|-23.9777,232.098|305
37|22|423457,580733|-302.759,-139.458|347
37|23|285208,664221|-86.5076,-180.323|203
37|24|269984,931576|-160.132,119.824|211
37|25|576187,562056|75.0899,-36.1379|311
37|26|165381,1.06342e+06|87.0683,-269.624|274
37|27|627293,946076|273.897,72.5126|206
37|28|580817,677969|98.868,-112.806|228
37|29|487730,863447|285.688,136.602|397
37|30|719439,1.01189e+06|95.4053,-175.778|350
37|31|-152941,341340|31.0697,12.0741|287
37|32|648922,840182|115.222,183.49|272
37|33|246599,978630|-116.49,6.42103|394
37|34|222731,283272|-18.326,165.656|251
37|35|254205,216436|-12.2772,48.4693|213
37|36|12466,638482|75.8641,-65.1509|371
37|37|12477.7,519042|278.881,-50.0315|285
37|38|547037,1.05914e+06|30.4859,-13.4803|261
37|39|-70189,343641|206.809,108.049|309
37|40|711585,278075|52.0565,295.449|224
37|41|340530,582912|-449.427,-317.041|398
37|42|412028,838703|-510.309,346.211|376
37|43|137006,1.05034e+06|367.494,-386.514|327
37|44|235510,963614|-551.335,276.237|215
37|45|266021,789265|-199.682,530.319|324
37|46|498040,688590|395.441,-332.522|301
37|47|238788,415249|-293.821,523.134|380
37|48|38218.6,655078|434.042,-461.215|374
37|49|715851,944156|336.271,392.258|289
37|50|252634,277299|-156.08,544.748|303
37|51|-119428,293132|463.856,263.215|352
37|52|324522,339101|-375.328,424.547|340
37|53|171656,770535|53.9638,497.079|387
37|54|564637,388073|539.953,261.631|387
37|55|574501,283338|434.912,505.269|373
37|56|212057,475245|-577.095,-85.0845|290
37|57|698258,1.02925e+06|333.753,-415.997|321
37|58|14097.1,296484|390.218,387.595|257
37|59|438862,704936|-426.952,-397.479|396
37|60|402737,759564|-423.576,470.844|257
37|61|90207.3,393044|420.223,328.417|389
37|62|310841,525259|-576.155,-219.825|267
37|63|202628,568707|-21.1218,-599.628|224
37|64|175387,565155|154.816,-492.926|367
37|65|374543,1.03386e+06|-509.9,-156.354|364
37|66|374101,300852|-420.486,404.314|337
37|67|539443,552394|602.273,-195.904|216
37|68|177958,959919|359.437,480.422|357
37|69|246726,607983|-180.631,-484.063|227
37|70|633039,447779|631.899,152.326|239
37|71|123121,564382|363.844,-412.453|286
37|72|654779,636826|307.297,-515.334|323
37|73|169501,412111|164.657,472.11|215
37|74|204703,500079|-66.3816,-596.317|269
37|75|740622,953040|-41.5348,598.561|339
37|76|93365.9,462330|505.591,106.407|210
37|77|629993,544868|481.999,-297.973|288
37|78|-116736,575256|570.399,-186.13|279
37|79|732684,470279|352.018,422.592|239
37|80|424302,711112|-415.065,-433.268|324
37|81|727885,998079|289.887,-447.672|337
37|82|184557,920288|98.5851,659.337|314
37|83|301380,998140|-595.369,-74.4017|379
37|84|14346.4,1.02342e+06|937.496,-235.683|334
37|85|-117664,822232|781.798,374.036|393
37|86|116685,527318|764.22,-535.798|366
37|87|65936.9,941561|946.699,322.119|215
37|88|740178,486433|-6541.62,20973.4|340
37|89|134467,565149|467.789,-729.578|379
37|90|726969,678291|62.4336,-881.124|391
37|91|-79065.5,446602|879.065,86.7319|370
37|92|335171,281901|-594.275,804.262|258
37|93|328517,1.06261e+06|-638.976,-392.696|299
37|94|717907,421484|425.618,793|396
37|95|716896,547783|432.076,-827.298|322
37|96|588489,1.0377e+06|880.534,-356.594|225
37|97|309584,487778|-745.259,-84.1945|301
37|98|198637,968845|310.205,755.458|209
37|99|622802,820721|591.689,806.166|281
37|100|667157,548159|574.273,-580.651|311
37|101|545054,1.01321e+06|889.039,-140.035|241
37|102|-75599.1,263226|601.131,502.248|323
37|103|221412,450572|-560.734,498.074|388
37|104|342103,965770|-981.232,64.2447|289
37|105|242618,780235|-190.297,725.456|290
37|106|79682.2,332249|473.598,644.752|201
37|107|97837,890791|693.999,672.911|361
37|108|-1136.7,639852|586.601,-467.332|298
37|109|383269,615513|-814.588,-550.809|252
37|110|439854,269674|-670.412,575.175|278
37|111|533983,272386|657.401,614.673|246
37|112|747347,268576|5.09176,883.319|378
37|113|-114141,709803|606.76,-468.636|306
37|114|660487,332691|427.783,791.834|227
37|115|716126,496163|782.897,-567.025|233
37|116|685862,815280|302.777,794.246|254
37|117|374369,830056|-683.521,585.491|287
37|118|93754.9,783305|482.321,875.995|291
37|119|662371,970753|782.759,29.9985|304
37|120|-68964.4,977847|983.149,19.0163|230
37|121|425560,630716|-820.234,-511.527|389
37|122|419822,446890|-873.966,128.304|315
37|123|363016,631708|-652.507,-619.867|250
37|124|-67896.6,1.06739e+06|843.09,-263.586|346
37|125|347947,469968|-316.545,8.79267|356
37|126|621802,591708|159.28,-146.882|221
37|127|274083,646052|-15.5714,-29.4727|243
37|128|434766,878857|-30.8822,12.5458|395
37|129|225239,1.06071e+06|-119.468,-275.186|380
37|130|131857,569021|160.767,-253.287|386
37|131|479348,920215|228.079,49.2388|203
37|132|701187,919739|142.654,205.304|230
37|133|326083,482968|-333.135,-11.4865|229
37|134|524181,821611|122.207,86.9802|271
37|135|738914,493734|81.2131,-58.3475|342
37|136|742130,820209|-0.791297,116.664|351
37|137|573645,950707|310.429,62.5432|277
37|138|175141,643679|46.8046,-296.326|365
37|139|551421,358594|284.105,174.342|251
37|140|562613,521163|113.619,-26.4921|345
37|141|723807,874577|10.7585,65.7929|391
37|142|487294,249620|37.4247,33.157|333
37|143|682594,774325|45.5374,160.325|213
37|144|603206,962068|264.769,31.7594|228
37|145|487518,754624|111.041,100.846|317
37|146|520889,995801|33.2402,-2.48985|321
37|147|531371,500223|282.754,-18.1069|243
37|148|34432.8,643344|196.587,-204.038|245
37|149|706114,288543|73.1003,308.114|329
37|150|185068,1.04667e+06|11.0523,-283.118|278
37|151|502581,697233|112.752,-98.9287|333
37|152|484521,490581|266.533,-8.43678|346
37|153|-117127,360896|188.215,67.6398|336
37|154|441984,592846|-106.082,-48.5555|384
37|155|19074.1,690960|186.892,-234.673|242
37|156|22695.5,313844|48.283,45.9696|340
37|157|490434,1.0444e+06|324.988,-74.1225|295
37|158|328846,689072|-55.7659,-83.007|333
37|159|227849,671192|-48.9308,-295.983|338
37|160|480114,727976|12.2829,-11.2654|326
37|161|-132378,568790|80.0811,-23.0534|277
37|162|226936,761899|-39.8215,263.677|284
37|163|-53825.2,537574|243.669,-55.9034|266
37|164|-24168,1.05426e+06|31.7,-10.3062|203
37|165|-146074,983389|216.667,-0.0922944|215
37|166|582078,319104|437,458.413|349
37|167|636187,995434|548.056,-46.1977|381
37|168|432043,441473|-543.664,83.2406|235
37|169|406347,958363|-596.275,66.7515|318
37|170|287425,768588|-195.505,478.249|251
37|171|664965,1.06269e+06|447.446,-424.347|382
37|172|347222,458789|-606.402,112.045|307
37|173|393506,911236|-537.918,178.2|397
37|174|340250,873466|-456.994,306.034|366
37|175|-62434,759052|382.62,321.872|247
37|176|69485.1,871544|434.488,389.228|279
37|177|615458,358220|460.776,434.507|394
37|178|82557.1,823198|348.595,467.717|361
37|179|605453,1.0408e+06|528.226,-205.154|257
37|180|679719,371699|339.445,494.75|348
37|181|210674,821690|-73.9223,494.505|278
37|182|430695,1.07121e+06|-478.755,-194.264|331
37|183|534973,994966|582.795,-25.0444|270
37|184|544693,810912|507.669,405.922|356
37|185|-82433.9,256432|517.758,419.965|334
37|186|663110,954643|600.018,202.705|243
37|187|283984,1.05309e+06|-457.438,-413.555|279
37|188|342589,679383|-360.002,-479.998|344
37|189|674090,348170|221.114,466.962|362
37|190|537200,663435|406.503,-370.479|205
37|191|388406,893579|-473.066,207.734|258
37|192|223553,865916|-97.4618,507.391|373
37|193|409762,619883|-537.76,-365.123|367
37|194|48131.6,606252|465.474,-429.471|232
37|195|87160.4,529553|439.225,-238.918|271
37|196|533139,630950|398.1,-302.517|219
37|197|497008,347797|468.883,254.152|298
37|198|307483,765508|-295.29,597.703|307
37|199|290888,759937|-237.054,514.701|235
37|200|254455,436786|-444.707,294.414|367
37|201|714107,897912|255.348,561.315|268
37|202|493964,1.06181e+06|555.546,-177.895|265
37|203|224052,754747|-83.9651,610.924|221
37|204|86191.6,317515|345.473,550.589|260
37|205|542457,678284|379.666,-374.564|253
37|206|-24535.6,946070|494.738,72.3484|227
37|207|206151,320488|-61.0179,563.372|347
37|208|671965,837251|298.814,577.243|229
37|209|-80196.4,969010|848.501,50.4621|265
37|210|-49050.9,502836|879.462,-82.6113|217
37|211|423120,351006|-649.7,374.687|218
37|212|256631,259732|-250.753,846.995|294
37|213|585872,950873|911.173,202.177|204
37|214|513569,978951|916.476,-18.7008|359
37|215|600014,513552|955.528,-232.187|400
37|216|250555,502770|-786.608,-219.529|243
37|217|720012,300803|110.878,943.507|375
37|218|514805,968697|882.334,42.0129|236
37|219|256467,1.03693e+06|-761.936,-647.653|369
37|220|26691.8,972346|933.317,5.48043|385
37|221|374916,691339|-533.608,-596.039|285
37|222|309280,933501|-787.284,273.183|228
37|223|164987,302705|110.219,826.012|366
37|224|327482,319055|-599.373,693.564|388
37|225|742639,784156|12.9613,966.58|320
37|226|556062,843906|713.602,520.625|248
37|227|581544,465455|895.538,89.504|304
37|228|134093,500384|761.737,-182.67|363
37|229|369038,420667|-895.17,264.163|299
37|230|501753,257548|698.495,619.044|206
37|231|-118251,884559|799.741,234.221|334
37|232|741307,961597|-6978.7,-36003.5|278
37|233|-33596.8,667539|621.463,-529.838|273
37|234|373923,673572|-661.795,-704.607|300
37|235|335957,960951|-910.87,102.928|335
37|236|11392.5,457826|992.796,119.821|365
37|237|-93463.4,676383|827.77,-561.067|245
37|238|701558,685792|186.466,-982.461|234
37|239|163380,764443|134.356,906.767|224
37|240|637492,449397|887.386,229.835|288
37|241|160147,1.02522e+06|519.95,-795.08|345
37|242|431996,413665|-849.011,243.84|268
37|243|-78927.5,278197|781.445,569.024|375
37|244|630277,853392|557.239,641.861|334
37|245|194022,600777|50.3441,-915.283|257
37|246|353146,382598|-682.792,383.934|370
37|247|-47725.6,979535|982.848,30.8808|303
37|248|348353,458779|-879.884,77.9914|284
37|249|181881,967426|938.418,345.501|355
38|0|327858,323586|-211.86,235.357|276
38|1|61374.1,916358|242.501,110.925|320
38|2|643299,281905|30.0088,59.5308|330
38|3|7745.68,1.03166e+06|48.3321,-12.8065|377
38|4|381820,622901|-107.608,-78.7291|275
38|5|622673,674513|46.4094,-69.2142|398
38|6|-138560,560547|178.456,-42.0073|335
38|7|591530,451225|49.2297,8.74264|226
38|8|45205.2,398951|145.95,80.4764|270
38|9|393467,552965|-31.3712,-11.2677|294
38|10|261465,296090|-84.0555,235.446|224
38|11|568460,498562|231.592,-28.4515|355
38|12|89458.5,920598|159.197,90.926|353
38|13|591602,717332|18.2249,-27.9099|265
38|14|145900,419832|32.6501,37.8678|206
38|15|403652,420649|-190.984,59.3718|375
38|16|253049,468823|-272.641,77.1006|313
38|17|703443,443160|231.144,191.24|335
38|18|608745,695356|8.85135,-14.122|234
38|19|497440,790769|40.2814,29.6211|295
38|20|-99101.6,534173|65.5099,-12.3651|240
38|21|213748,853463|-23.9777,232.098|305
38|22|423154,580594|-302.759,-139.458|347
38|23|285122,664041|-86.5076,-180.323|203
38|24|269824,931696|-160.132,119.824|211
38|25|576263,562020|75.0899,-36.1379|311
38|26|165468,1.06315e+06|87.0683,-269.624|274
38|27|627567,946148|273.897,72.5126|206
38|28|580916,677856|98.868,-112.806|228
38|29|488015,863584|285.688,136.602|397
38|30|719534,1.01171e+06|95.4053,-175.778|350
38|31|-152910,341352|31.0697,12.0741|287
38|32|649038,840366|115.222,183.49|272
38|33|246482,978637|-116.49,6.42103|394
38|34|222713,283438|-18.326,165.656|251
38|35|254193,216485|-12.2772,48.4693|213
38|36|12541.9,638417|75.8641,-65.1509|371
38|37|12756.5,518992|278.881,-50.0315|285
38|38|547068,1.05913e+06|30.4859,-13.4803|261
38|39|-69982.2,343749|206.809,108.049|309
38|40|711637,278370|52.0565,295.449|224
38|41|340081,582595|-449.427,-317.041|398
38|42|411517,839049|-510.309,346.211|376
38|43|137374,1.04996e+06|367.494,-386.514|327
38|44|234958,963890|-551.335,276.237|215
38|45|265821,789795|-199.682,530.319|324
38|46|498436,688257|395.441,-332.522|301
38|47|238494,415772|-293.821,523.134|380
38|48|38652.6,654617|434.042,-461.215|374
38|49|716187,944549|336.271,392.258|289
38|50|252478,277843|-156.08,544.748|303
38|51|-118964,293395|463.856,263.215|352
38|52|324147,339526|-375.328,424.547|340
38|53|171710,771032|53.9638,497.079|387
38|54|565177,388335|539.953,261.631|387
38|55|574936,283843|434.912,505.269|373
38|56|211479,475160|-577.095,-85.0845|290
38|57|698592,1.02884e+06|333.753,-415.997|321
38|58|14487.3,296872|390.218,387.595|257
38|59|438435,704539|-426.952,-397.479|396
38|60|402313,760035|-423.576,470.844|257
38|61|90627.5,393373|420.223,328.417|389
38|62|310265,525040|-576.155,-219.825|267
38|63|202606,568107|-21.1218,-599.628|224
38|64|175542,564662|154.816,-492.926|367
38|65|374033,1.0337e+06|-509.9,-156.354|364
38|66|373681,301257|-420.486,404.314|337
38|67|540045,552199|602.273,-195.904|216
38|68|178318,960399|359.437,480.422|357
38|69|246545,607499|-180.631,-484.063|227
38|70|633671,447931|631.899,152.326|239
38|71|123485,563970|363.844,-412.453|286
38|72|655086,636310|307.297,-515.334|323
38|73|169666,412583|164.657,472.11|215
38|74|204637,499483|-66.3816,-596.317|269
38|75|740581,953638|-41.5348,598.561|339
38|76|93871.5,462436|505.591,106.407|210
38|77|630475,544570|481.999,-297.973|288
38|78|-116166,575070|570.399,-186.13|279
38|79|733036,470701|352.018,422.592|239
38|80|423887,710679|-415.065,-433.268|324
38|81|728175,997631|289.887,-447.672|337
38|82|184655,920948|98.5851,659.337|314
38|83|300785,998066|-595.369,-74.4017|379
38|84|15283.9,1.02319e+06|937.496,-235.683|334
38|85|-116883,822606|781.798,374.036|393
38|86|117449,526783|764.22,-535.798|366
38|87|66883.6,941883|946.699,322.119|215
38|88|739885,487371|-6541.62,20973.4|340
38|89|134935,564419|467.789,-729.578|379
38|90|727032,677410|62.4336,-881.124|391
38|91|-78186.5,446689|879.065,86.7319|370
38|92|334577,282705|-594.275,804.262|258
38|93|327878,1.06222e+06|-638.976,-392.696|299
38|94|718333,422277|425.618,793|396
38|95|717328,546956|432.076,-827.298|322
38|96|589369,1.03734e+06|880.534,-356.594|225
38|97|308839,487693|-745.259,-84.1945|301
38|98|198947,969600|310.205,755.458|209
38|99|623393,821527|591.689,806.166|281
38|100|667731,547578|574.273,-580.651|311
38|101|545943,1.01307e+06|889.039,-140.035|241
38|102|-74998,263728|601.131,502.248|323
38|103|220851,451070|-560.734,498.074|388
38|104|341122,965834|-981.232,64.2447|289
38|105|242428,780960|-190.297,725.456|290
38|106|80155.8,332893|473.598,644.752|201
38|107|98531,891464|693.999,672.911|361
38|108|-550.1,639384|586.601,-467.332|298
38|109|382455,614962|-814.588,-550.809|252
38|110|439183,270250|-670.412,575.175|278
38|111|534640,273000|657.401,614.673|246
38|112|747353,269459|5.09176,883.319|378
38|113|-113534,709335|606.76,-468.636|306
38|114|660915,333483|427.783,791.834|227
38|115|716909,495596|782.897,-567.025|233
38|116|686165,816074|302.777,794.246|254
38|117|373685,830642|-683.521,585.491|287
38|118|94237.3,784181|482.321,875.995|291
38|119|663154,970783|782.759,29.9985|304
38|120|-67981.3,977866|983.149,19.0163|230
38|121|424740,630205|-820.234,-511.527|389
38|122|418948,447018|-873.966,128.304|315
38|123|362364,631088|-652.507,-619.867|250
38|124|-67053.5,1.06713e+06|843.09,-263.586|346
38|125|347630,469977|-316.545,8.79267|356
38|126|621962,591561|159.28,-146.882|221
38|127|274067,646023|-15.5714,-29.4727|243
38|128|434736,878870|-30.8822,12.5458|395
38|129|225119,1.06044e+06|-119.468,-275.186|380
38|130|132018,568768|160.767,-253.287|386
38|131|479576,920264|228.079,49.2388|203
38|132|701330,919944|142.654,205.304|230
38|133|325750,482956|-333.135,-11.4865|229
38|134|524303,821698|122.207,86.9802|271
38|135|738995,493676|81.2131,-58.3475|342
38|136|742129,820326|-0.791297,116.664|351
38|137|573955,950770|310.429,62.5432|277
38|138|175188,643383|46.8046,-296.326|365
38|139|551705,358768|284.105,174.342|251
38|140|562727,521136|113.619,-26.4921|345
38|141|723818,874643|10.7585,65.7929|391
38|142|487331,249653|37.4247,33.157|333
38|143|682640,774485|45.5374,160.325|213
38|144|603470,962100|264.769,31.7594|228
38|145|487629,754725|111.041,100.846|317
38|146|520922,995798|33.2402,-2.48985|321
38|147|531654,500205|282.754,-18.1069|243
38|148|34629.4,643139|196.587,-204.038|245
38|149|706187,288851|73.1003,308.114|329
38|150|185079,1.04638e+06|11.0523,-283.118|278
38|151|502694,697134|112.752,-98.9287|333
38|152|484787,490572|266.533,-8.43678|346
38|153|-116939,360963|188.215,67.6398|336
38|154|441878,592798|-106.082,-48.5555|384
38|155|19261,690725|186.892,-234.673|242
38|156|22743.8,313890|48.283,45.9696|340
38|157|490759,1.04433e+06|324.988,-74.1225|295
38|158|328790,688989|-55.7659,-83.007|333
38|159|227800,670896|-48.9308,-295.983|338
38|160|480126,727965|12.2829,-11.2654|326
38|161|-132298,568767|80.0811,-23.0534|277
38|162|226896,762163|-39.8215,263.677|284
38|163|-53581.5,537519|243.669,-55.9034|266
38|164|-24136.3,1.05425e+06|31.7,-10.3062|203
38|165|-145858,983389|216.667,-0.0922944|215
38|166|582515,319563|437,458.413|349
38|167|636735,995387|548.056,-46.1977|381
38|168|431500,441556|-543.664,83.2406|235
38|169|405751,958429|-596.275,66.7515|318
38|170|287230,769066|-195.505,478.249|251
38|171|665412,1.06227e+06|447.446,-424.347|382
38|172|346616,458901|-606.402,112.045|307
38|173|392968,911415|-537.918,178.2|397
38|174|339793,873772|-456.994,306.034|366
38|175|-62051.4,759374|382.62,321.872|247
38|176|69919.6,871934|434.488,389.228|279
38|177|615919,358654|460.776,434.507|394
38|178|82905.7,823666|348.595,467.717|361
38|179|605982,1.0406e+06|528.226,-205.154|257
38|180|680058,372193|339.445,494.75|348
38|181|210600,822184|-73.9223,494.505|278
38|182|430216,1.07101e+06|-478.755,-194.264|331
38|183|535555,994941|582.795,-25.0444|270
38|184|545201,811318|507.669,405.922|356
38|185|-81916.1,256852|517.758,419.965|334
38|186|663710,954846|600.018,202.705|243
38|187|283526,1.05268e+06|-457.438,-413.555|279
38|188|342229,678903|-360.002,-479.998|344
38|189|674311,348637|221.114,466.962|362
38|190|537606,663065|406.503,-370.479|205
38|191|387933,893787|-473.066,207.734|258
38|192|223456,866424|-97.4618,507.391|373
38|193|409224,619518|-537.76,-365.123|367
38|194|48597.1,605823|465.474,-429.471|232
38|195|87599.6,529314|439.225,-238.918|271
38|196|533537,630647|398.1,-302.517|219
38|197|497477,348051|468.883,254.152|298
38|198|307188,766106|-295.29,597.703|307
38|199|290651,760452|-237.054,514.701|235
38|200|254010,437081|-444.707,294.414|367
38|201|714362,898473|255.348,561.315|268
38|202|494520,1.06163e+06|555.546,-177.895|265
38|203|223968,755358|-83.9651,610.924|221
38|204|86537.1,318065|345.473,550.589|260
38|205|542836,677909|379.666,-374.564|253
38|206|-24040.9,946142|494.738,72.3484|227
38|207|206090,321051|-61.0179,563.372|347
38|208|672264,837828|298.814,577.243|229
38|209|-79347.9,969060|848.501,50.4621|265
38|210|-48171.4,502754|879.462,-82.6113|217
38|211|422470,351381|-649.7,374.687|218
38|212|256380,260579|-250.753,846.995|294
38|213|586784,951076|911.173,202.177|204
38|214|514485,978932|916.476,-18.7008|359
38|215|600969,513320|955.528,-232.187|400
38|216|249768,502551|-786.608,-219.529|243
38|217|720122,301746|110.878,943.507|375
38|218|515688,968739|882.334,42.0129|236
38|219|255706,1.03628e+06|-761.936,-647.653|369
38|220|27625.1,972351|933.317,5.48043|385
38|221|374382,690743|-533.608,-596.039|285
38|222|308492,933774|-787.284,273.183|228
38|223|165097,303531|110.219,826.012|366
38|224|326883,319748|-599.373,693.564|388
38|225|742652,785123|12.9613,966.58|320
38|226|556776,844427|713.602,520.625|248
38|227|582440,465544|895.538,89.504|304
38|228|134855,500201|761.737,-182.67|363
38|229|368143,420931|-895.17,264.163|299
38|230|502452,258167|698.495,619.044|206
38|231|-117451,884793|799.741,234.221|334
38|232|741146,960763|-6978.7,-36003.5|278
38|233|-32975.4,667009|621.463,-529.838|273
38|234|373261,672868|-661.795,-704.607|300
38|235|335046,961054|-910.87,102.928|335
38|236|12385.3,457946|992.796,119.821|365
38|237|-92635.7,675822|827.77,-561.067|245
38|238|701745,684809|186.466,-982.461|234
38|239|163515,765350|134.356,906.767|224
38|240|638380,449627|887.386,229.835|288
38|241|160667,1.02443e+06|519.95,-795.08|345
38|242|431147,413909|-849.011,243.84|268
38|243|-78146,278766|781.445,569.024|375
38|244|630834,854034|557.239,641.861|334
38|245|194072,599862|50.3441,-915.283|257
38|246|352463,382982|-682.792,383.934|370
38|247|-46742.7,979566|982.848,30.8808|303
38|248|347474,458857|-879.884,77.9914|284
38|249|182819,967772|938.418,345.501|355
39|0|327647,323822|-211.86,235.357|276
39|1|61616.6,916469|242.501,110.925|320
39|2|643329,281965|30.0088,59.5308|330
39|3|7794.02,1.03164e+06|48.3321,-12.8065|377
39|4|381712,622822|-107.608,-78.7291|275
39|5|622719,674444|46.4094,-69.2142|398
39|6|-138381,560505|178.456,-42.0073|335
39|7|591579,451234|49.2297,8.74264|226
39|8|45351.1,399031|145.95,80.4764|270
39|9|393436,552953|-31.3712,-11.2677|294
39|10|261381,296325|-84.0555,235.446|224
39|11|568691,498533|231.592,-28.4515|355
39|12|89617.7,920689|159.197,90.926|353
39|13|591620,717304|18.2249,-27.9099|265
39|14|145932,419870|32.6501,37.8678|206
39|15|403461,420708|-190.984,59.3718|375
39|16|252776,468900|-272.641,77.1006|313
39|17|703674,443351|231.144,191.24|335
39|18|608754,695342|8.85135,-14.122|234
39|19|497480,790798|40.2814,29.6211|295
39|20|-99036,534161|65.5099,-12.3651|240
39|21|213724,853695|-23.9777,232.098|305
39|22|422851,580454|-302.759,-139.458|347
39|23|285035,663860|-86.5076,-180.323|203
39|24|269664,931816|-160.132,119.824|211
39|25|576338,561984|75.0899,-36.1379|311
39|26|165555,1.06288e+06|87.0683,-269.624|274
39|27|627841,946221|273.897,72.5126|206
39|28|581015,677743|98.868,-112.806|228
39|29|488301,863720|285.688,136.602|397
39|30|719630,1.01154e+06|95.4053,-175.778|350
39|31|-152879,341364|31.0697,12.0741|287
39|32|649153,840549|115.222,183.49|272
39|33|246366,978643|-116.49,6.42103|394
39|34|222694,283603|-18.326,165.656|251
39|35|254180,216533|-12.2772,48.4693|213
39|36|12617.8,638352|75.8641,-65.1509|371
39|37|13035.4,518942|278.881,-50.0315|285
39|38|547098,1.05912e+06|30.4859,-13.4803|261
39|39|-69775.4,343857|206.809,108.049|309
39|40|711689,278665|52.0565,295.449|224
39|41|339631,582278|-449.427,-317.041|398
39|42|411007,839395|-510.309,346.211|376
39|43|137741,1.04957e+06|367.494,-386.514|327
39|44|234407,964166|-551.335,276.237|215
39|45|265621,790325|-199.682,530.319|324
39|46|498831,687925|395.441,-332.522|301
39|47|238200,416295|-293.821,523.134|380
39|48|39086.7,654156|434.042,-461.215|374
39|49|716524,944941|336.271,392.258|289
39|50|252322,278388|-156.08,544.748|303
39|51|-118501,293658|463.856,263.215|352
39|52|323771,339950|-375.328,424.547|340
39|53|171764,771529|53.9638,497.079|387
39|54|565717,388597|539.953,261.631|387
39|55|575371,284348|434.912,505.269|373
39|56|210902,475075|-577.095,-85.0845|290
39|57|698925,1.02842e+06|333.753,-415.997|321
39|58|14877.5,297259|390.218,387.595|257
39|59|438008,704141|-426.952,-397.479|396
39|60|401890,760506|-423.576,470.844|257
39|61|91047.7,393701|420.223,328.417|389
39|62|309689,524820|-576.155,-219.825|267
39|63|202585,567507|-21.1218,-599.628|224
39|64|175697,564169|154.816,-492.926|367
39|65|373523,1.03355e+06|-509.9,-156.354|364
39|66|373260,301661|-420.486,404.314|337
39|67|540648,552003|602.273,-195.904|216
39|68|178677,960879|359.437,480.422|357
39|69|246364,607014|-180.631,-484.063|227
39|70|634303,448084|631.899,152.326|239
39|71|123849,563557|363.844,-412.453|286
39|72|655394,635795|307.297,-515.334|323
39|73|169831,413055|164.657,472.11|215
39|74|204570,498887|-66.3816,-596.317|269
39|75|740539,954237|-41.5348,598.561|339
39|76|94377.1,462543|505.591,106.407|210
39|77|630957,544272|481.999,-297.973|288
39|78|-115595,574884|570.399,-186.13|279
39|79|733388,471124|352.018,422.592|239
39|80|423472,710245|-415.065,-433.268|324
39|81|728465,997184|289.887,-447.672|337
39|82|184754,921607|98.5851,659.337|314
39|83|300190,997991|-595.369,-74.4017|379
39|84|16221.4,1.02295e+06|937.496,-235.683|334
39|85|-116101,822980|781.798,374.036|393
39|86|118214,526247|764.22,-535.798|366
39|87|67830.3,942206|946.699,322.119|215
39|88|739593,488310|-6541.62,20973.4|340
39|89|135403,563689|467.789,-729.578|379
39|90|727094,676529|62.4336,-881.124|391
39|91|-77307.4,446775|879.065,86.7319|370
39|92|333982,283509|-594.275,804.262|258
39|93|327239,1.06183e+06|-638.976,-392.696|299
39|94|718758,423070|425.618,793|396
39|95|717760,546128|432.076,-827.298|322
39|96|590250,1.03699e+06|880.534,-356.594|225
39|97|308094,487609|-745.259,-84.1945|301
39|98|199257,970356|310.205,755.458|209
39|99|623985,822333|591.689,806.166|281
39|100|668306,546998|574.273,-580.651|311
39|101|546832,1.01293e+06|889.039,-140.035|241
39|102|-74396.8,264231|601.131,502.248|323
39|103|220290,451568|-560.734,498.074|388
39|104|340141,965898|-981.232,64.2447|289
39|105|242237,781686|-190.297,725.456|290
39|106|80629.4,333538|473.598,644.752|201
39|107|99225,892136|693.999,672.911|361
39|108|36.5,638917|586.601,-467.332|298
39|109|381640,614411|-814.588,-550.809|252
39|110|438513,270825|-670.412,575.175|278
39|111|535298,273615|657.401,614.673|246
39|112|747358,270342|5.09176,883.319|378
39|113|-112927,708866|606.76,-468.636|306
39|114|661343,334274|427.783,791.834|227
39|115|717692,495029|782.897,-567.025|233
39|116|686467,816868|302.777,794.246|254
39|117|373002,831227|-683.521,585.491|287
39|118|94719.6,785057|482.321,875.995|291
39|119|663937,970813|782.759,29.9985|304
39|120|-66998.1,977885|983.149,19.0163|230
39|121|423920,629693|-820.234,-511.527|389
39|122|418074,447147|-873.966,128.304|315
39|123|361711,630468|-652.507,-619.867|250
39|124|-66210.4,1.06686e+06|843.09,-263.586|346
39|125|347314,469986|-316.545,8.79267|356
39|126|622121,591415|159.28,-146.882|221
39|127|274052,645993|-15.5714,-29.4727|243
39|128|434705,878882|-30.8822,12.5458|395
39|129|225000,1.06016e+06|-119.468,-275.186|380
39|130|132179,568515|160.767,-253.287|386
39|131|479804,920313|228.079,49.2388|203
39|132|701473,920150|142.654,205.304|230
39|133|325417,482945|-333.135,-11.4865|229
39|134|524425,821785|122.207,86.9802|271
39|135|739076,493617|81.2131,-58.3475|342
39|136|742128,820443|-0.791297,116.664|351
39|137|574266,950832|310.429,62.5432|277
39|138|175234,643086|46.8046,-296.326|365
39|139|551989,358942|284.105,174.342|251
39|140|562840,521110|113.619,-26.4921|345
39|141|723829,874709|10.7585,65.7929|391
39|142|487369,249686|37.4247,33.157|333
39|143|682685,774646|45.5374,160.325|213
